date,trend_value,category,country
2019-12-22,15,"Piscinas, balnearios y spas",ES
2019-12-29,15,"Piscinas, balnearios y spas",ES
2020-01-05,15,"Piscinas, balnearios y spas",ES
2020-01-12,15,"Piscinas, balnearios y spas",ES
2020-01-19,16,"Piscinas, balnearios y spas",ES
2020-01-26,16,"Piscinas, balnearios y spas",ES
2020-02-02,17,"Piscinas, balnearios y spas",ES
2020-02-09,16,"Piscinas, balnearios y spas",ES
2020-02-16,16,"Piscinas, balnearios y spas",ES
2020-02-23,17,"Piscinas, balnearios y spas",ES
2020-03-01,17,"Piscinas, balnearios y spas",ES
2020-03-08,15,"Piscinas, balnearios y spas",ES
2020-03-15,11,"Piscinas, balnearios y spas",ES
2020-03-22,11,"Piscinas, balnearios y spas",ES
2020-03-29,11,"Piscinas, balnearios y spas",ES
2020-04-05,14,"Piscinas, balnearios y spas",ES
2020-04-12,16,"Piscinas, balnearios y spas",ES
2020-04-19,20,"Piscinas, balnearios y spas",ES
2020-04-26,31,"Piscinas, balnearios y spas",ES
2020-05-03,47,"Piscinas, balnearios y spas",ES
2020-05-10,32,"Piscinas, balnearios y spas",ES
2020-05-17,80,"Piscinas, balnearios y spas",ES
2020-05-24,100,"Piscinas, balnearios y spas",ES
2020-05-31,69,"Piscinas, balnearios y spas",ES
2020-06-07,54,"Piscinas, balnearios y spas",ES
2020-06-14,58,"Piscinas, balnearios y spas",ES
2020-06-21,85,"Piscinas, balnearios y spas",ES
2020-06-28,83,"Piscinas, balnearios y spas",ES
2020-07-05,72,"Piscinas, balnearios y spas",ES
2020-07-12,60,"Piscinas, balnearios y spas",ES
2020-07-19,59,"Piscinas, balnearios y spas",ES
2020-07-26,61,"Piscinas, balnearios y spas",ES
2020-08-02,53,"Piscinas, balnearios y spas",ES
2020-08-09,43,"Piscinas, balnearios y spas",ES
2020-08-16,38,"Piscinas, balnearios y spas",ES
2020-08-23,34,"Piscinas, balnearios y spas",ES
2020-08-30,26,"Piscinas, balnearios y spas",ES
2020-09-06,22,"Piscinas, balnearios y spas",ES
2020-09-13,20,"Piscinas, balnearios y spas",ES
2020-09-20,17,"Piscinas, balnearios y spas",ES
2020-09-27,16,"Piscinas, balnearios y spas",ES
2020-10-04,15,"Piscinas, balnearios y spas",ES
2020-10-11,15,"Piscinas, balnearios y spas",ES
2020-10-18,14,"Piscinas, balnearios y spas",ES
2020-10-25,13,"Piscinas, balnearios y spas",ES
2020-11-01,13,"Piscinas, balnearios y spas",ES
2020-11-08,13,"Piscinas, balnearios y spas",ES
2020-11-15,14,"Piscinas, balnearios y spas",ES
2020-11-22,13,"Piscinas, balnearios y spas",ES
2020-11-29,13,"Piscinas, balnearios y spas",ES
2020-12-06,13,"Piscinas, balnearios y spas",ES
2020-12-13,13,"Piscinas, balnearios y spas",ES
2020-12-20,12,"Piscinas, balnearios y spas",ES
2020-12-27,13,"Piscinas, balnearios y spas",ES
2021-01-03,14,"Piscinas, balnearios y spas",ES
2021-01-10,13,"Piscinas, balnearios y spas",ES
2021-01-17,14,"Piscinas, balnearios y spas",ES
2021-01-24,15,"Piscinas, balnearios y spas",ES
2021-01-31,15,"Piscinas, balnearios y spas",ES
2021-02-07,15,"Piscinas, balnearios y spas",ES
2021-02-14,16,"Piscinas, balnearios y spas",ES
2021-02-21,17,"Piscinas, balnearios y spas",ES
2021-02-28,17,"Piscinas, balnearios y spas",ES
2021-03-07,18,"Piscinas, balnearios y spas",ES
2021-03-14,20,"Piscinas, balnearios y spas",ES
2021-03-21,20,"Piscinas, balnearios y spas",ES
2021-03-28,23,"Piscinas, balnearios y spas",ES
2021-04-04,22,"Piscinas, balnearios y spas",ES
2021-04-11,21,"Piscinas, balnearios y spas",ES
2021-04-18,21,"Piscinas, balnearios y spas",ES
2021-04-25,21,"Piscinas, balnearios y spas",ES
2021-05-02,24,"Piscinas, balnearios y spas",ES
2021-05-09,29,"Piscinas, balnearios y spas",ES
2021-05-16,34,"Piscinas, balnearios y spas",ES
2021-05-23,33,"Piscinas, balnearios y spas",ES
2021-05-30,42,"Piscinas, balnearios y spas",ES
2021-06-06,55,"Piscinas, balnearios y spas",ES
2021-06-13,52,"Piscinas, balnearios y spas",ES
2021-06-20,46,"Piscinas, balnearios y spas",ES
2021-06-27,53,"Piscinas, balnearios y spas",ES
2021-07-04,55,"Piscinas, balnearios y spas",ES
2021-07-11,53,"Piscinas, balnearios y spas",ES
2021-07-18,56,"Piscinas, balnearios y spas",ES
2021-07-25,43,"Piscinas, balnearios y spas",ES
2021-08-01,40,"Piscinas, balnearios y spas",ES
2021-08-08,48,"Piscinas, balnearios y spas",ES
2021-08-15,45,"Piscinas, balnearios y spas",ES
2021-08-22,36,"Piscinas, balnearios y spas",ES
2021-08-29,27,"Piscinas, balnearios y spas",ES
2021-09-05,21,"Piscinas, balnearios y spas",ES
2021-09-12,20,"Piscinas, balnearios y spas",ES
2021-09-19,16,"Piscinas, balnearios y spas",ES
2021-09-26,16,"Piscinas, balnearios y spas",ES
2021-10-03,16,"Piscinas, balnearios y spas",ES
2021-10-10,15,"Piscinas, balnearios y spas",ES
2021-10-17,15,"Piscinas, balnearios y spas",ES
2021-10-24,14,"Piscinas, balnearios y spas",ES
2021-10-31,14,"Piscinas, balnearios y spas",ES
2021-11-07,13,"Piscinas, balnearios y spas",ES
2021-11-14,13,"Piscinas, balnearios y spas",ES
2021-11-21,13,"Piscinas, balnearios y spas",ES
2021-11-28,13,"Piscinas, balnearios y spas",ES
2021-12-05,13,"Piscinas, balnearios y spas",ES
2021-12-12,11,"Piscinas, balnearios y spas",ES
2021-12-19,9,"Piscinas, balnearios y spas",ES
2021-12-26,10,"Piscinas, balnearios y spas",ES
2022-01-02,11,"Piscinas, balnearios y spas",ES
2022-01-09,12,"Piscinas, balnearios y spas",ES
2022-01-16,11,"Piscinas, balnearios y spas",ES
2022-01-23,12,"Piscinas, balnearios y spas",ES
2022-01-30,13,"Piscinas, balnearios y spas",ES
2022-02-06,13,"Piscinas, balnearios y spas",ES
2022-02-13,14,"Piscinas, balnearios y spas",ES
2022-02-20,13,"Piscinas, balnearios y spas",ES
2022-02-27,13,"Piscinas, balnearios y spas",ES
2022-03-06,14,"Piscinas, balnearios y spas",ES
2022-03-13,14,"Piscinas, balnearios y spas",ES
2022-03-20,14,"Piscinas, balnearios y spas",ES
2022-03-27,14,"Piscinas, balnearios y spas",ES
2022-04-03,14,"Piscinas, balnearios y spas",ES
2022-04-10,15,"Piscinas, balnearios y spas",ES
2022-04-17,15,"Piscinas, balnearios y spas",ES
2022-04-24,15,"Piscinas, balnearios y spas",ES
2022-05-01,17,"Piscinas, balnearios y spas",ES
2017-05-14,61,Servicios y suministros de limpieza,ES
2017-05-21,62,Servicios y suministros de limpieza,ES
2017-05-28,62,Servicios y suministros de limpieza,ES
2017-06-04,60,Servicios y suministros de limpieza,ES
2017-06-11,62,Servicios y suministros de limpieza,ES
2017-06-18,59,Servicios y suministros de limpieza,ES
2017-06-25,59,Servicios y suministros de limpieza,ES
2017-07-02,60,Servicios y suministros de limpieza,ES
2017-07-09,61,Servicios y suministros de limpieza,ES
2017-07-16,59,Servicios y suministros de limpieza,ES
2017-07-23,56,Servicios y suministros de limpieza,ES
2017-07-30,64,Servicios y suministros de limpieza,ES
2017-08-06,57,Servicios y suministros de limpieza,ES
2017-08-13,52,Servicios y suministros de limpieza,ES
2017-08-20,59,Servicios y suministros de limpieza,ES
2017-08-27,64,Servicios y suministros de limpieza,ES
2017-09-03,64,Servicios y suministros de limpieza,ES
2017-09-10,66,Servicios y suministros de limpieza,ES
2017-09-17,71,Servicios y suministros de limpieza,ES
2017-09-24,75,Servicios y suministros de limpieza,ES
2017-10-01,69,Servicios y suministros de limpieza,ES
2017-10-08,63,Servicios y suministros de limpieza,ES
2017-10-15,69,Servicios y suministros de limpieza,ES
2017-10-22,66,Servicios y suministros de limpieza,ES
2017-10-29,62,Servicios y suministros de limpieza,ES
2017-11-05,66,Servicios y suministros de limpieza,ES
2017-11-12,66,Servicios y suministros de limpieza,ES
2017-11-19,68,Servicios y suministros de limpieza,ES
2017-11-26,65,Servicios y suministros de limpieza,ES
2017-12-03,55,Servicios y suministros de limpieza,ES
2017-12-10,62,Servicios y suministros de limpieza,ES
2017-12-17,58,Servicios y suministros de limpieza,ES
2017-12-24,51,Servicios y suministros de limpieza,ES
2017-12-31,54,Servicios y suministros de limpieza,ES
2018-01-07,65,Servicios y suministros de limpieza,ES
2018-01-14,66,Servicios y suministros de limpieza,ES
2018-01-21,65,Servicios y suministros de limpieza,ES
2018-01-28,64,Servicios y suministros de limpieza,ES
2018-02-04,63,Servicios y suministros de limpieza,ES
2018-02-11,63,Servicios y suministros de limpieza,ES
2018-02-18,67,Servicios y suministros de limpieza,ES
2018-02-25,66,Servicios y suministros de limpieza,ES
2018-03-04,61,Servicios y suministros de limpieza,ES
2018-03-11,61,Servicios y suministros de limpieza,ES
2018-03-18,61,Servicios y suministros de limpieza,ES
2018-03-25,52,Servicios y suministros de limpieza,ES
2018-04-01,64,Servicios y suministros de limpieza,ES
2018-04-08,70,Servicios y suministros de limpieza,ES
2018-04-15,63,Servicios y suministros de limpieza,ES
2018-04-22,62,Servicios y suministros de limpieza,ES
2018-04-29,59,Servicios y suministros de limpieza,ES
2018-05-06,62,Servicios y suministros de limpieza,ES
2018-05-13,62,Servicios y suministros de limpieza,ES
2018-05-20,62,Servicios y suministros de limpieza,ES
2018-05-27,64,Servicios y suministros de limpieza,ES
2018-06-03,65,Servicios y suministros de limpieza,ES
2018-06-10,66,Servicios y suministros de limpieza,ES
2018-06-17,62,Servicios y suministros de limpieza,ES
2018-06-24,61,Servicios y suministros de limpieza,ES
2018-07-01,62,Servicios y suministros de limpieza,ES
2018-07-08,64,Servicios y suministros de limpieza,ES
2018-07-15,61,Servicios y suministros de limpieza,ES
2018-07-22,62,Servicios y suministros de limpieza,ES
2018-07-29,62,Servicios y suministros de limpieza,ES
2018-08-05,61,Servicios y suministros de limpieza,ES
2018-08-12,56,Servicios y suministros de limpieza,ES
2018-08-19,63,Servicios y suministros de limpieza,ES
2018-08-26,67,Servicios y suministros de limpieza,ES
2018-09-02,69,Servicios y suministros de limpieza,ES
2018-09-09,66,Servicios y suministros de limpieza,ES
2018-09-16,70,Servicios y suministros de limpieza,ES
2018-09-23,70,Servicios y suministros de limpieza,ES
2018-09-30,69,Servicios y suministros de limpieza,ES
2018-10-07,65,Servicios y suministros de limpieza,ES
2018-10-14,72,Servicios y suministros de limpieza,ES
2018-10-21,69,Servicios y suministros de limpieza,ES
2018-10-28,63,Servicios y suministros de limpieza,ES
2018-11-04,68,Servicios y suministros de limpieza,ES
2018-11-11,71,Servicios y suministros de limpieza,ES
2018-11-18,69,Servicios y suministros de limpieza,ES
2018-11-25,67,Servicios y suministros de limpieza,ES
2018-12-02,64,Servicios y suministros de limpieza,ES
2018-12-09,67,Servicios y suministros de limpieza,ES
2018-12-16,66,Servicios y suministros de limpieza,ES
2018-12-23,62,Servicios y suministros de limpieza,ES
2018-12-30,65,Servicios y suministros de limpieza,ES
2019-01-06,69,Servicios y suministros de limpieza,ES
2019-01-13,70,Servicios y suministros de limpieza,ES
2019-01-20,68,Servicios y suministros de limpieza,ES
2019-01-27,74,Servicios y suministros de limpieza,ES
2019-02-03,71,Servicios y suministros de limpieza,ES
2019-02-10,70,Servicios y suministros de limpieza,ES
2019-02-17,71,Servicios y suministros de limpieza,ES
2019-02-24,69,Servicios y suministros de limpieza,ES
2019-03-03,68,Servicios y suministros de limpieza,ES
2019-03-10,68,Servicios y suministros de limpieza,ES
2019-03-17,69,Servicios y suministros de limpieza,ES
2019-03-24,69,Servicios y suministros de limpieza,ES
2019-03-31,69,Servicios y suministros de limpieza,ES
2019-04-07,70,Servicios y suministros de limpieza,ES
2019-04-14,59,Servicios y suministros de limpieza,ES
2019-04-21,68,Servicios y suministros de limpieza,ES
2019-04-28,63,Servicios y suministros de limpieza,ES
2019-05-05,69,Servicios y suministros de limpieza,ES
2019-05-12,69,Servicios y suministros de limpieza,ES
2019-05-19,69,Servicios y suministros de limpieza,ES
2019-05-26,67,Servicios y suministros de limpieza,ES
2019-06-02,68,Servicios y suministros de limpieza,ES
2019-06-09,68,Servicios y suministros de limpieza,ES
2019-06-16,66,Servicios y suministros de limpieza,ES
2019-06-23,65,Servicios y suministros de limpieza,ES
2019-06-30,68,Servicios y suministros de limpieza,ES
2019-07-07,71,Servicios y suministros de limpieza,ES
2019-07-14,68,Servicios y suministros de limpieza,ES
2019-07-21,67,Servicios y suministros de limpieza,ES
2019-07-28,66,Servicios y suministros de limpieza,ES
2019-08-04,66,Servicios y suministros de limpieza,ES
2019-08-11,61,Servicios y suministros de limpieza,ES
2019-08-18,66,Servicios y suministros de limpieza,ES
2019-08-25,70,Servicios y suministros de limpieza,ES
2019-09-01,74,Servicios y suministros de limpieza,ES
2019-09-08,68,Servicios y suministros de limpieza,ES
2019-09-15,94,Servicios y suministros de limpieza,ES
2019-09-22,100,Servicios y suministros de limpieza,ES
2019-09-29,70,Servicios y suministros de limpieza,ES
2019-10-06,71,Servicios y suministros de limpieza,ES
2019-10-13,70,Servicios y suministros de limpieza,ES
2019-10-20,69,Servicios y suministros de limpieza,ES
2019-10-27,65,Servicios y suministros de limpieza,ES
2019-11-03,70,Servicios y suministros de limpieza,ES
2019-11-10,71,Servicios y suministros de limpieza,ES
2019-11-17,74,Servicios y suministros de limpieza,ES
2019-11-24,70,Servicios y suministros de limpieza,ES
2019-12-01,67,Servicios y suministros de limpieza,ES
2019-12-08,68,Servicios y suministros de limpieza,ES
2019-12-15,66,Servicios y suministros de limpieza,ES
2019-12-22,60,Servicios y suministros de limpieza,ES
2019-12-29,62,Servicios y suministros de limpieza,ES
2020-01-05,71,Servicios y suministros de limpieza,ES
2020-01-12,70,Servicios y suministros de limpieza,ES
2020-01-19,69,Servicios y suministros de limpieza,ES
2020-01-26,69,Servicios y suministros de limpieza,ES
2020-02-02,74,Servicios y suministros de limpieza,ES
2020-02-09,69,Servicios y suministros de limpieza,ES
2020-02-16,70,Servicios y suministros de limpieza,ES
2020-02-23,68,Servicios y suministros de limpieza,ES
2020-03-01,70,Servicios y suministros de limpieza,ES
2020-03-08,68,Servicios y suministros de limpieza,ES
2020-03-15,73,Servicios y suministros de limpieza,ES
2020-03-22,71,Servicios y suministros de limpieza,ES
2020-03-29,70,Servicios y suministros de limpieza,ES
2020-04-05,66,Servicios y suministros de limpieza,ES
2020-04-12,72,Servicios y suministros de limpieza,ES
2020-04-19,77,Servicios y suministros de limpieza,ES
2020-04-26,79,Servicios y suministros de limpieza,ES
2020-05-03,83,Servicios y suministros de limpieza,ES
2020-05-10,81,Servicios y suministros de limpieza,ES
2020-05-17,79,Servicios y suministros de limpieza,ES
2020-05-24,76,Servicios y suministros de limpieza,ES
2020-05-31,77,Servicios y suministros de limpieza,ES
2020-06-07,75,Servicios y suministros de limpieza,ES
2020-06-14,72,Servicios y suministros de limpieza,ES
2020-06-21,68,Servicios y suministros de limpieza,ES
2020-06-28,69,Servicios y suministros de limpieza,ES
2020-07-05,67,Servicios y suministros de limpieza,ES
2020-07-12,66,Servicios y suministros de limpieza,ES
2020-07-19,65,Servicios y suministros de limpieza,ES
2020-07-26,67,Servicios y suministros de limpieza,ES
2020-08-02,64,Servicios y suministros de limpieza,ES
2020-08-09,64,Servicios y suministros de limpieza,ES
2020-08-16,67,Servicios y suministros de limpieza,ES
2020-08-23,72,Servicios y suministros de limpieza,ES
2020-08-30,70,Servicios y suministros de limpieza,ES
2020-09-06,69,Servicios y suministros de limpieza,ES
2020-09-13,70,Servicios y suministros de limpieza,ES
2020-09-20,71,Servicios y suministros de limpieza,ES
2020-09-27,72,Servicios y suministros de limpieza,ES
2020-10-04,73,Servicios y suministros de limpieza,ES
2020-10-11,68,Servicios y suministros de limpieza,ES
2020-10-18,69,Servicios y suministros de limpieza,ES
2020-10-25,69,Servicios y suministros de limpieza,ES
2020-11-01,66,Servicios y suministros de limpieza,ES
2020-11-08,75,Servicios y suministros de limpieza,ES
2020-11-15,75,Servicios y suministros de limpieza,ES
2020-11-22,72,Servicios y suministros de limpieza,ES
2020-11-29,69,Servicios y suministros de limpieza,ES
2020-12-06,69,Servicios y suministros de limpieza,ES
2020-12-13,68,Servicios y suministros de limpieza,ES
2020-12-20,59,Servicios y suministros de limpieza,ES
2020-12-27,64,Servicios y suministros de limpieza,ES
2021-01-03,64,Servicios y suministros de limpieza,ES
2021-01-10,73,Servicios y suministros de limpieza,ES
2021-01-17,72,Servicios y suministros de limpieza,ES
2021-01-24,75,Servicios y suministros de limpieza,ES
2021-01-31,75,Servicios y suministros de limpieza,ES
2021-02-07,68,Servicios y suministros de limpieza,ES
2021-02-14,73,Servicios y suministros de limpieza,ES
2021-02-21,70,Servicios y suministros de limpieza,ES
2021-02-28,72,Servicios y suministros de limpieza,ES
2021-03-07,69,Servicios y suministros de limpieza,ES
2021-03-14,65,Servicios y suministros de limpieza,ES
2021-03-21,63,Servicios y suministros de limpieza,ES
2021-03-28,62,Servicios y suministros de limpieza,ES
2021-04-04,70,Servicios y suministros de limpieza,ES
2021-04-11,68,Servicios y suministros de limpieza,ES
2021-04-18,64,Servicios y suministros de limpieza,ES
2021-04-25,67,Servicios y suministros de limpieza,ES
2021-05-02,65,Servicios y suministros de limpieza,ES
2021-05-09,67,Servicios y suministros de limpieza,ES
2021-05-16,64,Servicios y suministros de limpieza,ES
2021-05-23,64,Servicios y suministros de limpieza,ES
2021-05-30,67,Servicios y suministros de limpieza,ES
2021-06-06,63,Servicios y suministros de limpieza,ES
2021-06-13,61,Servicios y suministros de limpieza,ES
2021-06-20,63,Servicios y suministros de limpieza,ES
2021-06-27,63,Servicios y suministros de limpieza,ES
2021-07-04,63,Servicios y suministros de limpieza,ES
2021-07-11,63,Servicios y suministros de limpieza,ES
2021-07-18,67,Servicios y suministros de limpieza,ES
2021-07-25,66,Servicios y suministros de limpieza,ES
2021-08-01,63,Servicios y suministros de limpieza,ES
2021-08-08,64,Servicios y suministros de limpieza,ES
2021-08-15,62,Servicios y suministros de limpieza,ES
2021-08-22,66,Servicios y suministros de limpieza,ES
2021-08-29,67,Servicios y suministros de limpieza,ES
2021-09-05,68,Servicios y suministros de limpieza,ES
2021-09-12,68,Servicios y suministros de limpieza,ES
2021-09-19,67,Servicios y suministros de limpieza,ES
2021-09-26,68,Servicios y suministros de limpieza,ES
2021-10-03,67,Servicios y suministros de limpieza,ES
2021-10-10,64,Servicios y suministros de limpieza,ES
2021-10-17,67,Servicios y suministros de limpieza,ES
2021-10-24,65,Servicios y suministros de limpieza,ES
2021-10-31,64,Servicios y suministros de limpieza,ES
2021-11-07,65,Servicios y suministros de limpieza,ES
2021-11-14,64,Servicios y suministros de limpieza,ES
2021-11-21,66,Servicios y suministros de limpieza,ES
2021-11-28,61,Servicios y suministros de limpieza,ES
2021-12-05,56,Servicios y suministros de limpieza,ES
2021-12-12,54,Servicios y suministros de limpieza,ES
2021-12-19,46,Servicios y suministros de limpieza,ES
2021-12-26,48,Servicios y suministros de limpieza,ES
2022-01-02,50,Servicios y suministros de limpieza,ES
2022-01-09,59,Servicios y suministros de limpieza,ES
2022-01-16,58,Servicios y suministros de limpieza,ES
2022-01-23,58,Servicios y suministros de limpieza,ES
2022-01-30,59,Servicios y suministros de limpieza,ES
2022-02-06,56,Servicios y suministros de limpieza,ES
2022-02-13,58,Servicios y suministros de limpieza,ES
2022-02-20,53,Servicios y suministros de limpieza,ES
2022-02-27,56,Servicios y suministros de limpieza,ES
2022-03-06,54,Servicios y suministros de limpieza,ES
2022-03-13,58,Servicios y suministros de limpieza,ES
2022-03-20,59,Servicios y suministros de limpieza,ES
2022-03-27,57,Servicios y suministros de limpieza,ES
2022-04-03,55,Servicios y suministros de limpieza,ES
2022-04-10,49,Servicios y suministros de limpieza,ES
2022-04-17,53,Servicios y suministros de limpieza,ES
2022-04-24,55,Servicios y suministros de limpieza,ES
2022-05-01,56,Servicios y suministros de limpieza,ES
2017-05-14,44,Servicios y productos de seguridad,ES
2017-05-21,45,Servicios y productos de seguridad,ES
2017-05-28,47,Servicios y productos de seguridad,ES
2017-06-04,53,Servicios y productos de seguridad,ES
2017-06-11,49,Servicios y productos de seguridad,ES
2017-06-18,45,Servicios y productos de seguridad,ES
2017-06-25,44,Servicios y productos de seguridad,ES
2017-07-02,47,Servicios y productos de seguridad,ES
2017-07-09,47,Servicios y productos de seguridad,ES
2017-07-16,46,Servicios y productos de seguridad,ES
2017-07-23,44,Servicios y productos de seguridad,ES
2017-07-30,49,Servicios y productos de seguridad,ES
2017-08-06,45,Servicios y productos de seguridad,ES
2017-08-13,39,Servicios y productos de seguridad,ES
2017-08-20,42,Servicios y productos de seguridad,ES
2017-08-27,45,Servicios y productos de seguridad,ES
2017-09-03,46,Servicios y productos de seguridad,ES
2017-09-10,50,Servicios y productos de seguridad,ES
2017-09-17,45,Servicios y productos de seguridad,ES
2017-09-24,47,Servicios y productos de seguridad,ES
2017-10-01,50,Servicios y productos de seguridad,ES
2017-10-08,41,Servicios y productos de seguridad,ES
2017-10-15,51,Servicios y productos de seguridad,ES
2017-10-22,50,Servicios y productos de seguridad,ES
2017-10-29,49,Servicios y productos de seguridad,ES
2017-11-05,56,Servicios y productos de seguridad,ES
2017-11-12,49,Servicios y productos de seguridad,ES
2017-11-19,53,Servicios y productos de seguridad,ES
2017-11-26,50,Servicios y productos de seguridad,ES
2017-12-03,43,Servicios y productos de seguridad,ES
2017-12-10,51,Servicios y productos de seguridad,ES
2017-12-17,45,Servicios y productos de seguridad,ES
2017-12-24,49,Servicios y productos de seguridad,ES
2017-12-31,52,Servicios y productos de seguridad,ES
2018-01-07,50,Servicios y productos de seguridad,ES
2018-01-14,50,Servicios y productos de seguridad,ES
2018-01-21,51,Servicios y productos de seguridad,ES
2018-01-28,49,Servicios y productos de seguridad,ES
2018-02-04,51,Servicios y productos de seguridad,ES
2018-02-11,50,Servicios y productos de seguridad,ES
2018-02-18,52,Servicios y productos de seguridad,ES
2018-02-25,54,Servicios y productos de seguridad,ES
2018-03-04,47,Servicios y productos de seguridad,ES
2018-03-11,50,Servicios y productos de seguridad,ES
2018-03-18,50,Servicios y productos de seguridad,ES
2018-03-25,42,Servicios y productos de seguridad,ES
2018-04-01,52,Servicios y productos de seguridad,ES
2018-04-08,47,Servicios y productos de seguridad,ES
2018-04-15,46,Servicios y productos de seguridad,ES
2018-04-22,47,Servicios y productos de seguridad,ES
2018-04-29,48,Servicios y productos de seguridad,ES
2018-05-06,51,Servicios y productos de seguridad,ES
2018-05-13,49,Servicios y productos de seguridad,ES
2018-05-20,50,Servicios y productos de seguridad,ES
2018-05-27,51,Servicios y productos de seguridad,ES
2018-06-03,50,Servicios y productos de seguridad,ES
2018-06-10,56,Servicios y productos de seguridad,ES
2018-06-17,46,Servicios y productos de seguridad,ES
2018-06-24,51,Servicios y productos de seguridad,ES
2018-07-01,50,Servicios y productos de seguridad,ES
2018-07-08,52,Servicios y productos de seguridad,ES
2018-07-15,53,Servicios y productos de seguridad,ES
2018-07-22,49,Servicios y productos de seguridad,ES
2018-07-29,50,Servicios y productos de seguridad,ES
2018-08-05,48,Servicios y productos de seguridad,ES
2018-08-12,42,Servicios y productos de seguridad,ES
2018-08-19,43,Servicios y productos de seguridad,ES
2018-08-26,51,Servicios y productos de seguridad,ES
2018-09-02,52,Servicios y productos de seguridad,ES
2018-09-09,50,Servicios y productos de seguridad,ES
2018-09-16,53,Servicios y productos de seguridad,ES
2018-09-23,50,Servicios y productos de seguridad,ES
2018-09-30,50,Servicios y productos de seguridad,ES
2018-10-07,46,Servicios y productos de seguridad,ES
2018-10-14,52,Servicios y productos de seguridad,ES
2018-10-21,54,Servicios y productos de seguridad,ES
2018-10-28,50,Servicios y productos de seguridad,ES
2018-11-04,57,Servicios y productos de seguridad,ES
2018-11-11,52,Servicios y productos de seguridad,ES
2018-11-18,54,Servicios y productos de seguridad,ES
2018-11-25,50,Servicios y productos de seguridad,ES
2018-12-02,49,Servicios y productos de seguridad,ES
2018-12-09,53,Servicios y productos de seguridad,ES
2018-12-16,52,Servicios y productos de seguridad,ES
2018-12-23,52,Servicios y productos de seguridad,ES
2018-12-30,54,Servicios y productos de seguridad,ES
2019-01-06,55,Servicios y productos de seguridad,ES
2019-01-13,55,Servicios y productos de seguridad,ES
2019-01-20,53,Servicios y productos de seguridad,ES
2019-01-27,56,Servicios y productos de seguridad,ES
2019-02-03,54,Servicios y productos de seguridad,ES
2019-02-10,51,Servicios y productos de seguridad,ES
2019-02-17,49,Servicios y productos de seguridad,ES
2019-02-24,50,Servicios y productos de seguridad,ES
2019-03-03,51,Servicios y productos de seguridad,ES
2019-03-10,51,Servicios y productos de seguridad,ES
2019-03-17,48,Servicios y productos de seguridad,ES
2019-03-24,51,Servicios y productos de seguridad,ES
2019-03-31,55,Servicios y productos de seguridad,ES
2019-04-07,55,Servicios y productos de seguridad,ES
2019-04-14,49,Servicios y productos de seguridad,ES
2019-04-21,51,Servicios y productos de seguridad,ES
2019-04-28,49,Servicios y productos de seguridad,ES
2019-05-05,54,Servicios y productos de seguridad,ES
2019-05-12,57,Servicios y productos de seguridad,ES
2019-05-19,57,Servicios y productos de seguridad,ES
2019-05-26,56,Servicios y productos de seguridad,ES
2019-06-02,57,Servicios y productos de seguridad,ES
2019-06-09,54,Servicios y productos de seguridad,ES
2019-06-16,56,Servicios y productos de seguridad,ES
2019-06-23,54,Servicios y productos de seguridad,ES
2019-06-30,51,Servicios y productos de seguridad,ES
2019-07-07,56,Servicios y productos de seguridad,ES
2019-07-14,53,Servicios y productos de seguridad,ES
2019-07-21,52,Servicios y productos de seguridad,ES
2019-07-28,53,Servicios y productos de seguridad,ES
2019-08-04,49,Servicios y productos de seguridad,ES
2019-08-11,47,Servicios y productos de seguridad,ES
2019-08-18,47,Servicios y productos de seguridad,ES
2019-08-25,54,Servicios y productos de seguridad,ES
2019-09-01,55,Servicios y productos de seguridad,ES
2019-09-08,55,Servicios y productos de seguridad,ES
2019-09-15,56,Servicios y productos de seguridad,ES
2019-09-22,52,Servicios y productos de seguridad,ES
2019-09-29,58,Servicios y productos de seguridad,ES
2019-10-06,55,Servicios y productos de seguridad,ES
2019-10-13,53,Servicios y productos de seguridad,ES
2019-10-20,54,Servicios y productos de seguridad,ES
2019-10-27,51,Servicios y productos de seguridad,ES
2019-11-03,57,Servicios y productos de seguridad,ES
2019-11-10,53,Servicios y productos de seguridad,ES
2019-11-17,58,Servicios y productos de seguridad,ES
2019-11-24,67,Servicios y productos de seguridad,ES
2019-12-01,60,Servicios y productos de seguridad,ES
2019-12-08,55,Servicios y productos de seguridad,ES
2019-12-15,57,Servicios y productos de seguridad,ES
2019-12-22,57,Servicios y productos de seguridad,ES
2019-12-29,58,Servicios y productos de seguridad,ES
2020-01-05,60,Servicios y productos de seguridad,ES
2020-01-12,56,Servicios y productos de seguridad,ES
2020-01-19,57,Servicios y productos de seguridad,ES
2020-01-26,57,Servicios y productos de seguridad,ES
2020-02-02,58,Servicios y productos de seguridad,ES
2020-02-09,56,Servicios y productos de seguridad,ES
2020-02-16,55,Servicios y productos de seguridad,ES
2020-02-23,55,Servicios y productos de seguridad,ES
2020-03-01,57,Servicios y productos de seguridad,ES
2020-03-08,77,Servicios y productos de seguridad,ES
2020-03-15,100,Servicios y productos de seguridad,ES
2020-03-22,88,Servicios y productos de seguridad,ES
2020-03-29,80,Servicios y productos de seguridad,ES
2020-04-05,69,Servicios y productos de seguridad,ES
2020-04-12,68,Servicios y productos de seguridad,ES
2020-04-19,65,Servicios y productos de seguridad,ES
2020-04-26,68,Servicios y productos de seguridad,ES
